FID,the_geom,NAME,ADM0_NM,OSM_ID,TYPE,ADM2_NAME,ADM2_CODE,ADM1_NAME,ADM1_CODE,CNTRY_CODE,
lbr_stle_pt_osm_settlements.1887,POINT (-10.550156 7.2422379),Gbodia,LIBERIA,node/3015376477,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1888,POINT (-10.63845 7.20768),Smith,LIBERIA,node/3015376485,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1889,POINT (-10.6622957 7.207737),Zeba,LIBERIA,node/3015376488,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1890,POINT (-10.55091 7.27798),Kewelei,LIBERIA,node/3015407605,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1891,POINT (-10.89123 7.02106),Saynodee #1,LIBERIA,node/3015579929,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1892,POINT (-10.866667 7.066667),Liswimco Camp,LIBERIA,node/3015579930,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1893,POINT (-10.8015438 7.0519716),Apo,LIBERIA,node/3015580783,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1894,POINT (-10.733333 7.016667),Be Jaja,LIBERIA,node/3015580784,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1895,POINT (-10.8469817 7.0314997),B.T Johnson Village,LIBERIA,node/3015580785,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1896,POINT (-10.833333 7.033333),Maliki Camp,LIBERIA,node/3015580789,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1897,POINT (-10.758098 7.0569864),Okai Village,LIBERIA,node/3015580790,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1898,POINT (-10.8138913 7.0481187),Roof Camp,LIBERIA,node/3015580791,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1899,POINT (-10.783333 7.116667),Bange,LIBERIA,node/3015631965,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1900,POINT (-10.6525372 7.2011398),Be Nawan,LIBERIA,node/3015631966,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1901,POINT (-10.733333 7.15),Be Ziema,LIBERIA,node/3015631967,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1902,POINT (-10.6495692 7.2171419),Guiji,LIBERIA,node/3015631971,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1903,POINT (-10.5499043 7.2820984),Malaike Camp,LIBERIA,node/3015634600,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1904,POINT (-10.5835724 7.2655273),Musa Camp,LIBERIA,node/3015634601,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1905,POINT (-10.5962661 7.2526593),Sowie Camp,LIBERIA,node/3015634602,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1906,POINT (-10.9509688 7.009322),Bomboma,LIBERIA,node/3017327956,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1907,POINT (-10.4237726 7.2902088),Basu,LIBERIA,node/3019236273,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1908,POINT (-10.50242 7.22676),Gbordia,LIBERIA,node/3019236274,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1909,POINT (-10.4579785 7.2927051),Warritay Camp,LIBERIA,node/3019236278,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1910,POINT (-10.4980944 7.292984),Warritay Camp,LIBERIA,node/3019236279,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.1911,POINT (-10.5320592 7.2925097),Yakpawolo Camp,LIBERIA,node/3019236280,hamlet,Gbarma,LBR4510,Gbarpolu,LBR45,LBR,
