FID,the_geom,NAME,ADM2_NM,ADM1_NM,ADM0_NM,OSM_ID,TYPE,ADM3_NAME,ADM3_CODE,ADM2_CODE,ADM1_CODE,CNTRY_CODE
sle_stle_pt_osm_settlements.146,POINT (-11.5647409 7.8848033),Bauya,Bo,Southern,SIERRA LEONE,node/3046097817,hamlet,Jaiama Bongor,SLE030107,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.147,POINT (-11.6224333 7.8272056),Baiima,Bo,Southern,SIERRA LEONE,node/3057536632,hamlet,Jaiama Bongor,SLE030107,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.148,POINT (-11.7111875 7.7707974),Mano,Bo,Southern,SIERRA LEONE,node/3057539835,hamlet,Jaiama Bongor,SLE030107,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.149,POINT (-11.6234339 7.8362705),Nagbema,Bo,Southern,SIERRA LEONE,node/3057539836,hamlet,Jaiama Bongor,SLE030107,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.150,POINT (-11.5678075 7.9857695),Bumbe,Bo,Southern,SIERRA LEONE,node/2048129965,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.151,POINT (-11.5604786 7.9950061),Bangabu,Bo,Southern,SIERRA LEONE,node/2048130005,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.152,POINT (-11.5380661 7.9993862),Jagbwema,Bo,Southern,SIERRA LEONE,node/2048130040,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.153,POINT (-11.6545637 7.8699406),Tungie,Bo,Southern,SIERRA LEONE,node/2061567340,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.154,POINT (-11.5659474 7.9540367),Kpan,Bo,Southern,SIERRA LEONE,node/2061568244,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.155,POINT (-11.6155903 7.9365883),Bevehun,Bo,Southern,SIERRA LEONE,node/2061635725,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.156,POINT (-11.6363159 7.9378723),Nyandehun,Bo,Southern,SIERRA LEONE,node/2061635745,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.157,POINT (-11.6203811 7.9707581),,Bo,Southern,SIERRA LEONE,node/2061636216,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.158,POINT (-11.5927051 7.9779042),Fengehun,Bo,Southern,SIERRA LEONE,node/2061636266,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.159,POINT (-11.6120861 7.9791996),,Bo,Southern,SIERRA LEONE,node/2061636301,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.160,POINT (-11.6940712 8.0009592),Batema,Bo,Southern,SIERRA LEONE,node/2061636474,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.161,POINT (-11.61811 8.007164),Koyama,Bo,Southern,SIERRA LEONE,node/2061636567,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.162,POINT (-11.6774155 8.0137512),Manguama,Bo,Southern,SIERRA LEONE,node/2061636737,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.163,POINT (-11.612127 8.0204494),Bambara,Bo,Southern,SIERRA LEONE,node/2061636960,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.164,POINT (-11.716813 8.0235433),,Bo,Southern,SIERRA LEONE,node/2061637073,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.165,POINT (-11.6108257 7.9211754),Kalia,Bo,Southern,SIERRA LEONE,node/2061650243,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.166,POINT (-11.6073201 7.9335337),,Bo,Southern,SIERRA LEONE,node/2061650314,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.167,POINT (-11.6459752 8.0213437),Kenyema,Bo,Southern,SIERRA LEONE,node/2061650339,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.168,POINT (-11.6478362 8.0223463),Bahama,Bo,Southern,SIERRA LEONE,node/2061650348,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.169,POINT (-11.6371682 8.0232501),Vengema,Bo,Southern,SIERRA LEONE,node/2061650356,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.170,POINT (-11.6964468 7.9032641),Bangema,Bo,Southern,SIERRA LEONE,node/2064853699,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.171,POINT (-11.6382468 7.9063677),Jandama,Bo,Southern,SIERRA LEONE,node/2064853793,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.172,POINT (-11.6672927 7.9415583),Bandajuma,Bo,Southern,SIERRA LEONE,node/2066491994,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.173,POINT (-11.7064633 7.935121),Kenedeyama,Bo,Southern,SIERRA LEONE,node/2066492002,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.174,POINT (-11.6788247 7.9159767),Konima,Bo,Southern,SIERRA LEONE,node/2066492006,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.175,POINT (-11.6931408 7.9180897),Kpawula,Bo,Southern,SIERRA LEONE,node/2066492010,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.176,POINT (-11.6182234 7.9272704),Kpetema,Bo,Southern,SIERRA LEONE,node/2066492014,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.177,POINT (-11.6707255 7.9344193),Maminhun,Bo,Southern,SIERRA LEONE,node/2066492017,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.178,POINT (-11.6786722 7.8872),Samabobu,Bo,Southern,SIERRA LEONE,node/2066492018,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.179,POINT (-11.6957484 7.884356),Tobola,Bo,Southern,SIERRA LEONE,node/2066492026,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.180,POINT (-11.6965743 7.922857),Bawura,Bo,Southern,SIERRA LEONE,node/2066492400,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.181,POINT (-11.5850883 7.9567726),Njaluahun,Bo,Southern,SIERRA LEONE,node/2071561280,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.182,POINT (-11.6813523 7.9664566),Jagbakahun,Bo,Southern,SIERRA LEONE,node/2209904179,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.183,POINT (-11.6714886 7.9762024),Gangama,Bo,Southern,SIERRA LEONE,node/2209904371,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.184,POINT (-11.6515973 7.9897461),,Bo,Southern,SIERRA LEONE,node/2209904429,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.185,POINT (-11.6643214 7.9921393),,Bo,Southern,SIERRA LEONE,node/2209904494,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.186,POINT (-11.6785741 8.0057821),,Bo,Southern,SIERRA LEONE,node/2209904592,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.187,POINT (-11.7340003 8.0157815),Manjama,Bo,Southern,SIERRA LEONE,node/2209904712,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.188,POINT (-11.6573288 7.9774523),,Bo,Southern,SIERRA LEONE,node/2989854603,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.189,POINT (-11.6613264 7.9779035),,Bo,Southern,SIERRA LEONE,node/2989854619,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.190,POINT (-11.6867044 7.9855368),,Bo,Southern,SIERRA LEONE,node/2989854712,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.191,POINT (-11.6241379 7.9916073),,Bo,Southern,SIERRA LEONE,node/2992219688,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.192,POINT (-11.6388719 7.9734065),,Bo,Southern,SIERRA LEONE,node/2992227035,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.193,POINT (-11.7129218 7.9807457),,Bo,Southern,SIERRA LEONE,node/2993046588,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.194,POINT (-11.7595167 8.0003833),,Bo,Southern,SIERRA LEONE,node/2993767728,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.195,POINT (-11.7669736 8.0129966),,Bo,Southern,SIERRA LEONE,node/2993767729,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.196,POINT (-11.776141 8.00742),,Bo,Southern,SIERRA LEONE,node/2993767730,village,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.197,POINT (-11.752349 8.0053907),Bobobu,Bo,Southern,SIERRA LEONE,node/2994003053,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.198,POINT (-11.5638237 7.9497989),Gpa,Bo,Southern,SIERRA LEONE,node/3046464575,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.199,POINT (-11.5872595 7.9345399),Falu,Bo,Southern,SIERRA LEONE,node/3046472104,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.200,POINT (-11.5854317 7.9508716),Jaluahun,Bo,Southern,SIERRA LEONE,node/3046489317,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.201,POINT (-11.6009011 8.0307182),Giehun,Bo,Southern,SIERRA LEONE,node/3046566846,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.202,POINT (-11.7271766 8.0419469),Baoma,Bo,Southern,SIERRA LEONE,node/3055054839,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.203,POINT (-11.7250645 8.0530501),Fulawahun,Bo,Southern,SIERRA LEONE,node/3055146872,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.204,POINT (-11.6864802 7.9458129),Grima,Bo,Southern,SIERRA LEONE,node/3055147413,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.205,POINT (-11.7472197 8.0614037),Naiaguehun,Bo,Southern,SIERRA LEONE,node/3057850043,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.206,POINT (-11.6987317 8.0350577),Banda,Bo,Southern,SIERRA LEONE,node/3058959435,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.207,POINT (-11.6089119 7.9607871),Baoma,Bo,Southern,SIERRA LEONE,node/3058959436,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.208,POINT (-11.716667 8),Baoma,Bo,Southern,SIERRA LEONE,node/3058959437,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.209,POINT (-11.716667 7.983333),Batiyema,Bo,Southern,SIERRA LEONE,node/3058959438,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.210,POINT (-11.7003912 8.0473241),Bundobu,Bo,Southern,SIERRA LEONE,node/3058959439,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.211,POINT (-11.7657148 7.9804721),Falabu,Bo,Southern,SIERRA LEONE,node/3058959440,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.212,POINT (-11.6905746 8.0414988),Gbanahun,Bo,Southern,SIERRA LEONE,node/3058959441,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.213,POINT (-11.715413 8.0108531),Guabu,Bo,Southern,SIERRA LEONE,node/3058959443,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.214,POINT (-11.6563578 7.9921176),Jibima,Bo,Southern,SIERRA LEONE,node/3058959444,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.215,POINT (-11.6854384 7.9427782),Kanga,Bo,Southern,SIERRA LEONE,node/3058959447,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.216,POINT (-11.7168369 8.0332489),Kumbavulahun,Bo,Southern,SIERRA LEONE,node/3058959448,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.217,POINT (-11.7046272 8.0168452),Levuma,Bo,Southern,SIERRA LEONE,node/3058959449,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.218,POINT (-11.7577969 8.0242642),Panguma,Bo,Southern,SIERRA LEONE,node/3058959452,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.219,POINT (-11.7072823 8.0266142),Pendembu,Bo,Southern,SIERRA LEONE,node/3058959453,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.220,POINT (-11.727035 8.0090686),Pindegumahun,Bo,Southern,SIERRA LEONE,node/3058959455,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.221,POINT (-11.7154085 8.000939),Sembehun,Bo,Southern,SIERRA LEONE,node/3058959456,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.222,POINT (-11.711399 8.053861),Vaama,Bo,Southern,SIERRA LEONE,node/3058959457,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.223,POINT (-11.713722 8.0451405),Walihun,Bo,Southern,SIERRA LEONE,node/3058959459,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.224,POINT (-11.6180227 8.0044104),Wojema,Bo,Southern,SIERRA LEONE,node/3058959460,hamlet,Kakua,SLE030108,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.225,POINT (-11.5227672 8.0265677),Benduma,Bo,Southern,SIERRA LEONE,node/2037914184,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.226,POINT (-11.5239157 8.0785821),Baoma,Bo,Southern,SIERRA LEONE,node/2037914240,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.227,POINT (-11.4981726 7.9979227),Kpetema,Bo,Southern,SIERRA LEONE,node/2038061264,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.228,POINT (-11.5090031 8.0400489),Yankabu,Bo,Southern,SIERRA LEONE,node/2038061290,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.229,POINT (-11.4955094 8.0566719),Koluliama,Bo,Southern,SIERRA LEONE,node/2038061291,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.230,POINT (-11.5565821 8.107156),Galu,Bo,Southern,SIERRA LEONE,node/2038061425,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.231,POINT (-11.4686281 8.0046134),Loama,Bo,Southern,SIERRA LEONE,node/2039799524,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.232,POINT (-11.4920848 8.0252627),Koa,Bo,Southern,SIERRA LEONE,node/2039799560,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.233,POINT (-11.4872753 8.0786834),Bandajuma,Bo,Southern,SIERRA LEONE,node/2039805623,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.234,POINT (-11.500676 8.0843943),Baoma,Bo,Southern,SIERRA LEONE,node/2039805659,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.235,POINT (-11.5373043 8.1061454),Kunjondoma,Bo,Southern,SIERRA LEONE,node/2039971041,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.236,POINT (-11.5191709 8.1082122),Petema,Bo,Southern,SIERRA LEONE,node/2039971132,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.237,POINT (-11.5072824 8.1195707),Baiima,Bo,Southern,SIERRA LEONE,node/2039971275,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.238,POINT (-11.494763 8.150747),Kpakuma,Bo,Southern,SIERRA LEONE,node/2039971541,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.239,POINT (-11.4833107 8.1607254),Mendewa,Bo,Southern,SIERRA LEONE,node/2039971627,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.240,POINT (-11.5308133 8.0032037),Periwahun,Bo,Southern,SIERRA LEONE,node/2047970507,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.241,POINT (-11.5190003 8.0453474),,Bo,Southern,SIERRA LEONE,node/2047970565,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.242,POINT (-11.5235898 8.0584724),,Bo,Southern,SIERRA LEONE,node/2047970589,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.243,POINT (-11.5220989 8.0317299),,Bo,Southern,SIERRA LEONE,node/2048006444,isolated_dwelling,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.244,POINT (-11.484242 8.0770062),,Bo,Southern,SIERRA LEONE,node/2048130086,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.245,POINT (-11.5136906 8.1616598),Yengeme,Bo,Southern,SIERRA LEONE,node/2049527116,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.246,POINT (-11.4714391 8.0906623),Venima,Bo,Southern,SIERRA LEONE,node/2049611586,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.247,POINT (-11.4842351 8.1291575),Baama,Bo,Southern,SIERRA LEONE,node/2049611620,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.248,POINT (-11.5146005 8.0781293),Sami,Bo,Southern,SIERRA LEONE,node/2051369848,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.249,POINT (-11.4941313 8.1057731),Mogbende,Bo,Southern,SIERRA LEONE,node/2051370301,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.250,POINT (-11.5667201 8.0204643),Bonjema,Bo,Southern,SIERRA LEONE,node/2059925437,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.251,POINT (-11.5388385 8.0397018),,Bo,Southern,SIERRA LEONE,node/2059925525,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.252,POINT (-11.531388 8.0523536),,Bo,Southern,SIERRA LEONE,node/2059925767,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.253,POINT (-11.5599886 8.0668484),Mano Pendobu,Bo,Southern,SIERRA LEONE,node/2059925806,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.254,POINT (-11.5227035 8.127292),Kunjogiehun,Bo,Southern,SIERRA LEONE,node/2059925859,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.255,POINT (-11.5503508 8.1385608),Yobohun,Bo,Southern,SIERRA LEONE,node/2059925875,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.256,POINT (-11.5849737 8.0204215),Bari,Bo,Southern,SIERRA LEONE,node/2061568275,village,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.257,POINT (-11.533333 8.116667),Naiaguehun,Bo,Southern,SIERRA LEONE,node/2925452098,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.258,POINT (-11.4686641 8.002514),Laoma,Bo,Southern,SIERRA LEONE,node/3046519516,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.259,POINT (-11.5754991 8.0349597),Njala,Bo,Southern,SIERRA LEONE,node/3046563952,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.260,POINT (-11.566667 8.05),Giehun,Bo,Southern,SIERRA LEONE,node/3046566847,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.261,POINT (-11.5236971 8.0579426),Baula,Bo,Southern,SIERRA LEONE,node/3046576232,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.262,POINT (-11.5395435 8.0388602),Yengema,Bo,Southern,SIERRA LEONE,node/3046578284,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.263,POINT (-11.55 8.05),Tendehun,Bo,Southern,SIERRA LEONE,node/3046579533,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.264,POINT (-11.537395 8.0711915),Konima,Bo,Southern,SIERRA LEONE,node/3049158008,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.265,POINT (-11.5870191 8.0633017),Kowama,Bo,Southern,SIERRA LEONE,node/3049158009,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.266,POINT (-11.6027637 8.0773278),Bahama,Bo,Southern,SIERRA LEONE,node/3049158793,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.267,POINT (-11.5904745 8.1145847),Batiema,Bo,Southern,SIERRA LEONE,node/3049203011,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.268,POINT (-11.5790285 8.085367),Fuendo,Bo,Southern,SIERRA LEONE,node/3049203012,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.269,POINT (-11.5873452 8.1015067),Potoru,Bo,Southern,SIERRA LEONE,node/3049203014,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.270,POINT (-11.600212 8.0937509),Yawe,Bo,Southern,SIERRA LEONE,node/3049237278,hamlet,Bagbwe(Bagbe),SLE030103,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.271,POINT (-11.8489182 8.1090009),Baiima,Bo,Southern,SIERRA LEONE,node/379429217,town,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.272,POINT (-11.8741562 8.1256655),,Bo,Southern,SIERRA LEONE,node/2187049832,hamlet,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.273,POINT (-11.8563989 8.1470972),,Bo,Southern,SIERRA LEONE,node/2187050010,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.274,POINT (-11.8456463 8.0187186),,Bo,Southern,SIERRA LEONE,node/2318217537,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.275,POINT (-11.8528691 8.0194109),,Bo,Southern,SIERRA LEONE,node/2318217546,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.276,POINT (-11.8448782 8.0214896),,Bo,Southern,SIERRA LEONE,node/2318217548,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.277,POINT (-11.8770353 8.0361611),,Bo,Southern,SIERRA LEONE,node/2318217549,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.278,POINT (-11.8572877 8.0415964),,Bo,Southern,SIERRA LEONE,node/2318217550,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.279,POINT (-11.8522742 8.0433505),,Bo,Southern,SIERRA LEONE,node/2318217551,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.280,POINT (-11.8930584 8.0441503),,Bo,Southern,SIERRA LEONE,node/2318217552,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.281,POINT (-11.8786813 8.0478091),,Bo,Southern,SIERRA LEONE,node/2318217553,hamlet,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.282,POINT (-11.860676 8.052432),,Bo,Southern,SIERRA LEONE,node/2318217554,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.283,POINT (-11.8449948 8.0559687),,Bo,Southern,SIERRA LEONE,node/2318217555,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.284,POINT (-11.8544651 8.0573025),,Bo,Southern,SIERRA LEONE,node/2318217556,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.285,POINT (-11.9016232 8.0630601),,Bo,Southern,SIERRA LEONE,node/2318217557,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.286,POINT (-11.8549948 8.0763903),,Bo,Southern,SIERRA LEONE,node/2318217564,hamlet,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.287,POINT (-11.8887835 8.0791323),Dodo,Bo,Southern,SIERRA LEONE,node/2318217591,village,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.288,POINT (-11.8428166 8.0796823),,Bo,Southern,SIERRA LEONE,node/2318217599,isolated_dwelling,Gbo,SLE030106,SLE0301,SLE03,SLE
sle_stle_pt_osm_settlements.289,POINT (-11.8941936 8.0965706),Mogbisi,Bo,Southern,SIERRA LEONE,node/2318217718,village,Gbo,SLE030106,SLE0301,SLE03,SLE
